ID_ESTUDIOS,ESTATUS DE ESTUDIO,AÑO,ESTADOS,TITULO_ORIGINAL,TITULO_BUSQUEDA,EMPRESA,FUENTE,CONTRATO,EJEMPLARES,TOMOS,CARATULA,PDF,ESTADO_ARCHIVOS
1995,AMBOS,2003,BAJA CALIFORNIA SUR GUERRERO NUEVO LEÓN SINALOA,"ELABORACIÓN DE LOS DOCUMENTOS DE RESPALDO DE LA DISPONIBILIDAD MEDIA ANUAL DE AGUA EN 7 ACUÍFEROS LOCALIZADOS EN LOS ESTADOS B.C. SUR, GUERRERO, NUEVO LEÓN Y SINALOA. 
TOMO I ACUÍFERO 0323 LOS PLANES, BAJA CALIFORNIA SUR (DIGITAL)
TOMO II ACUÍFERO 1218 SAN JERONIMITO, GUERRERO (FÍSICO)
TOMO III ACUÍFERO 1908 CAMPO MINA, NUEVO LEÓN
TOMO IV ACUÍFERO 2506 RÍO ELOTA, SINALOA (FÍSICO Y DIGITAL)
TOMO IV ACUÍFERO 2507 RÍO PIAXTLA, SINALOA (FÍSICO Y DIGITAL)
TOMO IV ACUÍFERO 2508 RÍO QUELITE, SINALOA (FÍSICO Y DIGITAL)
TOMO IV ACUÍFERO 2510 RÍO BALUARTE, SINALOA (FÍSICO Y DIGITAL)
","ELABORACIÓN DE LOS DOCUMENTOS DE RESPALDO DE LA DISPONIBILIDAD MEDIA ANUAL DE AGUA EN 7 ACUÍFEROS LOCALIZADOS EN LOS ESTADOS BAJA CALIFORNIA SUR, GUERRERO, NUEVO LEÓN Y SINALOA. 
TOMO I ACUÍFERO 0323 LOS PLANES, BAJA CALIFORNIA SUR (DIGITAL)
TOMO II ACUÍFERO 1218 SAN JERONIMITO, GUERRERO (FÍSICO)
TOMO III ACUÍFERO 1908 CAMPO MINA, NUEVO LEÓN
TOMO IV ACUÍFERO 2506 RÍO ELOTA, SINALOA (DIGITAL)
TOMO V ACUÍFERO 2507 RÍO PIAXTLA, SINALOA (DIGITAL)
TOMO VI ACUÍFERO 2508 RÍO QUELITE, SINALOA (DIGITAL)
TOMO VII ACUÍFERO 2510 RÍO BALUARTE, SINALOA (DIGITAL)
","ARIEL CONSULTORES, SOCIEDAD ANÓNIMA",COMISIÓN NACIONAL DEL AGUA (CONAGUA),GAS-012-PRO03,1,4,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/03 BAJA CALIFORNIA SUR/PDF/1995_CC.pdf,,BAJA CALIFORNIA SUR
1996,AMBOS,2010,COLIMA,"ESTUDIO PARA DETERMINAR LA DISPONIBILIDAD DEL ACUÍFERO ALZADA-TEPAMES, EN EL ESTADO DE COLIMA","ESTUDIO PARA DETERMINAR LA DISPONIBILIDAD DEL ACUÍFERO ALZADA-TEPAMES, EN EL ESTADO DE COLIMA, 0615 ALZADA - TEPAMES",UNIVERSIDAD AUTÓNOMA DEL ESTADO DE MÉXICO (UAEM),COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGT-OCLSP-COL-10-EP-004-RF-CC,1,3,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/06 COLIMA/PDF/1996_CC.pdf,,COLIMA
1997,FÍSICO,1997,NUEVO LEÓN,REPORTE DE LA VISITA A LA CUENCA DEL RÍO SAN JUAN,REPORTE DE LA VISITA A LA CUENCA DEL RÍO SAN JUAN,COMISIÓN FEDERAL DE ELECTRICIDAD (CFE),COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/19 NUEVO LEÓN/PDF/1997_CC.pdf,,NUEVO LEÓN
1998,AMBOS,2010,MORELOS,"ACTUALIZACIÓN GEOHIDROLÓGICA DEL ACUÍFERO CUERNAVACA, CUAUTLA-YAUTEPEC, TEPALCINGO-AXOCHIAPAN Y ZACATEPEC EN EL ESTADO DE MORELOS
1701 CUERNAVACA
1702 CUAUTLA-YAUTEPEC
1703 ZACATEPEC
1704 TEPALCINGO-AXOCHIAPAN
","ACTUALIZACIÓN GEOHIDROLÓGICA DEL ACUÍFERO CUERNAVACA, CUAUTLA-YAUTEPEC, TEPALCINGO-AXOCHIAPAN Y ZACATEPEC EN EL ESTADO DE MORELOS
1701 CUERNAVACA
1702 CUAUTLA-YAUTEPEC
1703 ZACATEPEC
1704 TEPALCINGO-AXOCHIAPAN
",UNIVERSIDAD AUTÓNOMA CHAPINGO (UACh),COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGT-OCB-MOR-10-P-0137-RF-CC,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/17 MORELOS/PDF/1998_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/17 MORELOS/PDF/1998_EC.pdf,MORELOS
2000,DIGITAL,1992,GUERRERO,"ESTUDIO GEOHIDROLÓGICO DEL VALLE DE LA SABANA-LA ZANJA, PUNTA DIAMANTE, MUNICIPIO DE ACAPULCO, GUERRERO","ESTUDIO GEOHIDROLÓGICO DEL VALLE DE LA SABANA-LA ZANJA, PUNTA DIAMANTE, MUNICIPIO DE ACAPULCO, GUERRERO","INGENIERÍA Y PROCESAMIENTO ELECTRÓNICO, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE",COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGIHUI-90-724 D,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/12 GUERRERO/PDF/2000_EC.pdf,GUERRERO
2002,DIGITAL,1985,YUCATÁN,PERFILES HIDROGEOQUÍMICOS PROFUNDOS EN ALGUNOS LUGARES DEL ACUÍFERO DEL NOROESTE DE LA PENÍNSULA DE YUCATÁN,PERFILES HIDROGEOQUÍMICOS PROFUNDOS EN ALGUNOS LUGARES DEL ACUÍFERO DEL NOROESTE DE LA PENÍNSULA DE YUCATÁN,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO (UNAM),COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/31 YUCATÁN/PDF/2002_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/31 YUCATÁN/PDF/2002_EC.pdf,YUCATÁN
2003,DIGITAL,1993,BAJA CALIFORNIA,RECOMENDACIONES PARA LA EXTRACCIÓN DE AGUAS SUBTERRÁNEAS EN EL ESTADO DE BAJA CALIFORNIA,RECOMENDACIONES PARA LA EXTRACCIÓN DE AGUAS SUBTERRÁNEAS EN EL ESTADO DE BAJA CALIFORNIA,,COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/2003_EC.pdf,BAJA CALIFORNIA
2006,DIGITAL,1999,BAJA CALIFORNIA,"RESULTADOS DE LOS ANÁLISIS FÍSICOS QUÍMICOS Y BACTERIOLÓGICOS DE MUESTRAS DE AGUA SUBTERRÁNEA EN LAS CIUDADES DE TIJUANA Y ENSENADA, B.C.","RESULTADOS DE LOS ANÁLISIS FÍSICOS QUÍMICOS Y BACTERIOLÓGICOS DE MUESTRAS DE AGUA SUBTERRÁNEA EN LAS CIUDADES DE TIJUANA Y ENSENADA, BAJA CALIFORNIA",,COMISIÓN FEDERAL DE ELECTRICIDAD (CFE),,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/2006_EC.pdf,BAJA CALIFORNIA
2007,FÍSICO,2010,GUERRERO,"REACTIVACIÓN DE LA RED PIEZOMÉTRICA, EN EL ACUÍFERO COACOYUL, DEL ESTADO DE GUERRERO","REACTIVACIÓN DE LA RED PIEZOMÉTRICA, EN EL ACUÍFERO COACOYUL, DEL ESTADO DE GUERRERO",SEISMO SOFT SYSTEMS SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE,COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGT-OCPS-GRO-10-EP-094-RF-I3,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/12 GUERRERO/PDF/2007_CC.pdf,,GUERRERO
2009,DIGITAL,1993,BAJA CALIFORNIA,"RÍO COLORADO: SALINIDAD, VOLÚMENES RECIBIDOS
CANAL SANCHEZ MEJORADA: SALINIDAD, COLIFORMES FECALES, VOLÚMENES RECIBIDOS","RÍO COLORADO: SALINIDAD, VOLÚMENES RECIBIDOS
CANAL SANCHEZ MEJORADA: SALINIDAD, COLIFORMES FECALES, VOLÚMENES RECIBIDOS",,COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/02 BAJA CALIFORNIA/PDF/2009_EC.pdf,BAJA CALIFORNIA
2010,DIGITAL,1997,MÉXICO,"ESTUDIO DE EVOLUCIÓN DE NIVELES PIEZOMÉTRICOS EN LA CUENCA DEL ALTO LERMA PARA EL PERÍODO 1985-1997
TOMO II ANEXO HIDROGRÁFOS","ESTUDIO DE EVOLUCIÓN DE NIVELES PIEZOMÉTRICOS EN LA CUENCA DEL ALTO LERMA PARA EL PERÍODO 1985-1997
TOMO II ANEXO HIDROGRÁFOS","ESTUDIOS Y TECNICAS ESPECIALIZADAS EN INGENIERÍA, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE",GOBIERNO DEL DISTRITO FEDERAL,7-CO4-1-0371,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/15 MÉXICO/PDF/2010_EC.pdf,MÉXICO
2011,AMBOS,2011,CHIAPAS TABASCO,"ESTUDIO DE REACTIVACIÓN DE REDES DE MONITOREO PIEZOMÉTRICO EN LOS ACUÍFEROS: FRAYLESCA Y COMITÁN, EN EL ESTADO DE CHIAPAS; Y HUIMANGUILLO Y LA SIERRA EN EL ESTADO DE TABASCO.
TOMO I: ACUÍFERO FRAYLESCA
TOMO II: ACUÍFERO COMITÁN
TOMO III: ACUÍFERO HUIMANGUILLO
TOMO IV: ACUÍFERO LA SIERRA","ESTUDIO DE REACTIVACIÓN DE REDES DE MONITOREO PIEZOMÉTRICO EN LOS ACUÍFEROS: FRAYLESCA Y COMITÁN, EN EL ESTADO DE CHIAPAS; Y HUIMANGUILLO Y LA SIERRA EN EL ESTADO DE TABASCO.
TOMO I: ACUÍFERO FRAYLESCA
TOMO II: ACUÍFERO COMITÁN
TOMO III: ACUÍFERO HUIMANGUILLO
TOMO IV: ACUÍFERO LA SIERRA","INGENIERÍA DE EVALUACIÓN Y PROSPECCIÓN, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE (IEPSA)",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),SGAA-90-42,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/07 CHIAPAS/PDF/2011_CC.pdf,,CHIAPAS
2012,FÍSICO,2011,GUERRERO,"ESTUDIO DE REACTIVACIÓN DE REDES DE MONITOREO PIEZOMÉTRICO DE LOS ACUÍFEROS DE SAN MARCOS, PANTLA, PETATLÁN, COYUQUILLA, SAN LUIS, COYUCA, CONCHERO Y SAN JERONIMITO, EN EL ESTADO DE GUERRERO","ESTUDIO DE REACTIVACIÓN DE REDES DE MONITOREO PIEZOMÉTRICO DE LOS ACUÍFEROS DE SAN MARCOS, PANTLA, PETATLÁN, COYUQUILLA, SAN LUIS, COYUCA, CONCHERO Y SAN JERONIMITO, EN EL ESTADO DE GUERRERO","ESTUDIOS ESPECIALIZADOS DEL SUBSUELO, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE",COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,8,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/12 GUERRERO/PDF/2012_CC.pdf,,GUERRERO
2013,FÍSICO,2011,CHIHUAHUA,"ESTUDIO DE LA REACTIVACIÓN DE REDES DE MONITOREO PIEZOMÉTRICO DE LOS ACUÍFEROS DE BAJA BABÍCORA, LAGUNA DE MEXICANOS, LAGUNA DE TARABILLAS, ALDAMA-SAN DIEGO Y CONEJOS-MÉDANOS, ESTADO DE CHIHUAHUA.","ESTUDIO DE LA REACTIVACIÓN DE REDES DE MONITOREO PIEZOMÉTRICO DE LOS ACUÍFEROS DE BAJA BABÍCORA, LAGUNA DE MEXICANOS, LAGUNA DE TARABILLAS, ALDAMA-SAN DIEGO Y CONEJOS-MÉDANOS, ESTADO DE CHIHUAHUA.",UNIVERSIDAD AUTÓNOMA DE CHIHUAHUA (UACH),COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGT-OCRB-CHIH-11-GAS-I30-RF-CC,1,5,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/2013_CC.pdf,,CHIHUAHUA
2014,AMBOS,2011,SINALOA,"INSTRUMENTACIÓN DE LAS REDES DE MONITOREO PIEZOMÉTRICO DE LOS ACUÍFEROS SAN LORENZO, CULIACÁN, SINALOA Y FUERTE, EN EL ESTADO DE SINALOA.
TOMO 1 ACUÍFERO 2505 RÍO SAN LORENZO
TOMO 2 ACUÍFERO 2504 RÍO CULIACÁN
TOMO 3 ACUÍFERO 2501 RÍO FUERTE
","INSTRUMENTACIÓN DE LAS REDES DE MONITOREO PIEZOMÉTRICO DE LOS ACUÍFEROS SAN LORENZO, CULIACÁN, SINALOA Y FUERTE, EN EL ESTADO DE SINALOA.
TOMO 1 ACUÍFERO 2505 RÍO SAN LORENZO
TOMO 2 ACUÍFERO 2504 RÍO CULIACÁN
TOMO 3 ACUÍFERO 2501 RÍO FUERTE
","SANX INGENIERÍA INTEGRAL Y DESARROLLO, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE",COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGT-OCPN-SIN-11-068-RF-LP,1,3,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/25 SINALOA/PDF/2014_CC.pdf,,SINALOA
2015,FÍSICO,2011,NUEVO LEÓN,"ESTUDIO DE REACTIVACIÓN DE REDES DE MONITOREO PIEZOMÉTRICO DE LOS ACUÍFEROS DR. ARROYO (1923), SANDÍA-LA UNIÓN (1917), SANTA RITA-CRUZ DE ELORZA (1922) Y EL PANUELO-SAN JOSÉ DEL PALMAR (1921), EN EL ESTADO DE NUEVO LEÓN, ZONA SUR.
","ESTUDIO DE REACTIVACIÓN DE REDES DE MONITOREO PIEZOMÉTRICO DE LOS ACUÍFEROS DR. ARROYO (1923), SANDÍA-LA UNIÓN (1917), SANTA RITA-CRUZ DE ELORZA (1922) Y EL PANUELO-SAN JOSÉ DEL PALMAR (1921), EN EL ESTADO DE NUEVO LEÓN, ZONA SUR.",INSTITUTO DEL AGUA DEL ESTADO DE NUEVO LEÓN,COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGT-OCRB-NL-11-GAS-198-RF-CC,1,2,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/19 NUEVO LEÓN/PDF/2015_CC.pdf,,NUEVO LEÓN
2016,AMBOS,2011,NUEVO LEÓN,"ESTUDIO DE REACTIVACIÓN DE REDES DE MONITOREO PIEZOMÉTRICO DE LOS ACUÍFEROS CAMPO JARITAS, CAMPO DURAZNO Y PROCESAMIENTO DE LA INFORMACIÓN PIEZOMÉTRICA DE LOS ACUÍFEROS CAMPO MINA Y CAMPO BUENOS AIRES, EN EL ESTADO DE NUEVO LEÓN, ZONA NORTE.
","ESTUDIO DE REACTIVACIÓN DE REDES DE MONITOREO PIEZOMÉTRICO DE LOS ACUÍFEROS CAMPO JARITAS, CAMPO DURAZNO Y PROCESAMIENTO DE LA INFORMACIÓN PIEZOMÉTRICA DE LOS ACUÍFEROS CAMPO MINA Y CAMPO BUENOS AIRES, EN EL ESTADO DE NUEVO LEÓN, ZONA NORTE.
","JURADO Y SOCIOS INGENIERÍA Y PLANEACIÓN, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE",COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGT-OCRB-NL-11-GAS-197-RF-I3,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/19 NUEVO LEÓN/PDF/2016_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/19 NUEVO LEÓN/PDF/2016_EC.pdf,NUEVO LEÓN
2018,AMBOS,1988,CHIHUAHUA,"ESTUDIO DE PROSPECCIÓN GEOHIDROLÓGICA EN LA ZONA NORTE DEL VALLE DE SAUZ, PARA DELIMITAR LA ÁREAS DE EXPLOTACIÓN DE LA SEGUNDA ETAPA Y ETAPAS SUCESIVAS, PARA SUMINISTRO DE AGUA A LA CIUDAD DE CHIHUAHUA, CHIH.","ESTUDIO DE PROSPECCIÓN GEOHIDROLÓGICA EN LA ZONA NORTE DEL VALLE DE SAUZ, PARA DELIMITAR LA ÁREAS DE EXPLOTACIÓN DE LA SEGUNDA ETAPA Y ETAPAS SUCESIVAS, PARA SUMINISTRO DE AGUA A LA CIUDAD DE CHIHUAHUA, CHIHUAHUA","CONSULTORES EN AGUA SUBTERRÁNEA, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),CC-88-313-D,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/2018_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/2018_EC.pdf,CHIHUAHUA
2022,DIGITAL,1982,CHIHUAHUA,"ESTUDIO DE GEOLOGÍA SUPERFICIAL DE DETALLE ESTRUCTURAL, PROSPECTO JUÁREZ-GUADALUPE, ESTADO DE CHIHUAHUA.","ESTUDIO DE GEOLOGÍA SUPERFICIAL DE DETALLE ESTRUCTURAL, PROSPECTO JUÁREZ-GUADALUPE, ESTADO DE CHIHUAHUA.","SERVICIOS TÉCNICOS DE EXPLORACIÓN GEOLÓGICA, SOCIEDAD ANÓNIMA (SERTESA)",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),GEP-53/80,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/2022_EC.pdf,CHIHUAHUA
2023,DIGITAL,1984,CHIHUAHUA,"INFORME PRELIMINAR DE LOS SERVICIOS DE FOTOINTERPRETACIÓN GEOHIDROLÓGICA CON VERIFICACIÓN DE CAMPO EN LA ZONA DE ""LAGUNA PALOMAS"" EN EL ESTADO DE CHIHUAHUA","INFORME PRELIMINAR DE LOS SERVICIOS DE FOTOINTERPRETACIÓN GEOHIDROLÓGICA CON VERIFICACIÓN DE CAMPO EN LA ZONA DE ""LAGUNA PALOMAS"" EN EL ESTADO DE CHIHUAHUA","GEÓLOGOS CONSULTORES, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/2023_EC.pdf,CHIHUAHUA
2024,DIGITAL,1985,CHIHUAHUA,"ESTUDIO COMPLEMENTARIO DE PROSPECCIÓN HIDROGEOLÓGICA EN LA ZONA CONEJOS-MÉDANOS, PARA PROPORCIONAR AGUA EN BLOQUE A CIUDAD JUÁREZ, CHIH.","ESTUDIO COMPLEMENTARIO DE PROSPECCIÓN HIDROGEOLÓGICA EN LA ZONA CONEJOS-MÉDANOS, PARA PROPORCIONAR AGUA EN BLOQUE A CIUDAD JUÁREZ, CHIHUAHUA","LESSER Y ASOCIADOS, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),CC-85-312-D,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/2024_EC.pdf,CHIHUAHUA
2026,AMBOS,2011,HIDALGO,ESTUDIO DEL MANEJO INTEGRAL DEL AGUA EN EL ACUÍFERO HUICHAPAN-TECOZAUTLA (1307). EMPLAZADO EN EL ESTADO DE HIDALGO.,ESTUDIO DEL MANEJO INTEGRAL DEL AGUA EN EL ACUÍFERO HUICHAPAN-TECOZAUTLA (1307). EMPLAZADO EN EL ESTADO DE HIDALGO.,"INGENIERÍA Y GESTIÓN HÍDRICA, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE",COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGT-OCGN-HGO-11-GAS-057-RF-LP ,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/13 HIDALGO/PDF/2026_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/13 HIDALGO/PDF/2026_EC.pdf,HIDALGO
2028,AMBOS,2010,CHIHUAHUA,"ACTIVIDADES HIDROGEOLÓGICAS DEL ACUÍFERO CONEJOS-MÉDANOS, ESTADO DE CHIHUAHUA, I ETAPA.","ACTIVIDADES HIDROGEOLÓGICAS DEL ACUÍFERO CONEJOS-MÉDANOS, ESTADO DE CHIHUAHUA, I ETAPA.",SERVICIO GEOLÓGICO MEXICANO (SGM),SECRETARÍA DE ECONOMÍA (SE),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/2028_CC.pdf,,CHIHUAHUA
2029,AMBOS,2011,HIDALGO,"ESTUDIO GEOHIDROLÓGICO PARA INTEGRAR LOS PROYECTOS DE VEDA Y REGLAMENTO DEL ACUÍFERO (1307) HUICHAPAN-TECOZAUTLA, EN EL ESTADO DE HIDALGO.","ESTUDIO GEOHIDROLÓGICO PARA INTEGRAR LOS PROYECTOS DE VEDA Y REGLAMENTO DEL ACUÍFERO (1307) HUICHAPAN-TECOZAUTLA, EN EL ESTADO DE HIDALGO.","SANX INGENIERÍA INTEGRAL Y DESARROLLO, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE",COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGT-OCGN-HGO-11-GAS-058-RF-LP,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/13 HIDALGO/PDF/2029_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/13 HIDALGO/PDF/2029_EC.pdf,HIDALGO
2030,AMBOS,2011,HIDALGO,ESTUDIO DEL MANEJO INTEGRADO DEL AGUA EN EL ACUÍFERO VALLE DE TULANCINGO (1317) EMPLAZADO EN ESTADO DE HIDALGO.,ESTUDIO DEL MANEJO INTEGRADO DEL AGUA EN EL ACUÍFERO VALLE DE TULANCINGO (1317) EMPLAZADO EN ESTADO DE HIDALGO.,"PROYECTOS ESTUDIOS Y SERVICIOS EN CIENCIAS E INGENIERÍA AGRÍCOLAS, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE",COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGT-OCGN-HGO-11-GAS -056-RF-LP ,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/13 HIDALGO/PDF/2030_CC.pdf,,HIDALGO
2032,FÍSICO,1987,CHIHUAHUA,"ESTUDIO DE GEOFÍSICA EN LA CUENCA DE CONEJOS MÉDANOS PARA ABASTECIMIENTO DE AGUA EN BLOQUE A CIUDAD JUÁREZ, CHIHUAHUA","ESTUDIO DE GEOFÍSICA EN LA CUENCA DE CONEJOS MÉDANOS PARA ABASTECIMIENTO DE AGUA EN BLOQUE A CIUDAD JUÁREZ, CHIHUAHUA","TÉCNICAS MODERNAS DE INGENIERÍA, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),SC-87-814,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/2032_CC.pdf,,CHIHUAHUA
2033,AMBOS,1989,CHIHUAHUA,"ESTUDIO DE EVALUACIÓN PRELIMINAR Y EXPLORACIÓN GEOFÍSICA COMPLEMENTARIA EN EL VALLE DE LA MESILLA, ESTADO DE CHIHUAHUA.","ESTUDIO DE EVALUACIÓN PRELIMINAR Y EXPLORACIÓN GEOFÍSICA COMPLEMENTARIA EN EL VALLE DE LA MESILLA, ESTADO DE CHIHUAHUA.",IGAMSA,COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGAA-89-43,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/2033_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/2033_EC.pdf,CHIHUAHUA
2034,DIGITAL,1983,AGUASCALIENTES,"ESTUDIO FOTOGEOHIDROLÓGICO DEL PROYECTO SAN JOSÉ DE GRACIA, ESTADO DE AGUASCALIENTES.","ESTUDIO FOTOGEOHIDROLÓGICO DEL PROYECTO SAN JOSÉ DE GRACIA, ESTADO DE AGUASCALIENTES.",INGENIERO FEDERICO MAYER PÉREZ-RUL,SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/01 AGUASCALIENTES/PDF/2034_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/01 AGUASCALIENTES/PDF/2034_EC.pdf,AGUASCALIENTES
2035,DIGITAL,1990,AGUASCALIENTES,"TRANSPORTE DE CONTAMINANTES EN ACUÍFEROS (IH-9005)
ESTUDIO GEOHIDROLÓGICO AGUASCALIENTES.","TRANSPORTE DE CONTAMINANTES EN ACUÍFEROS (IH-9005)
ESTUDIO GEOHIDROLÓGICO AGUASCALIENTES.",INSTITUTO MEXICANO DE TECNOLOGÍA DEL AGUA (IMTA),INSTITUTO MEXICANO DE TECNOLOGÍA DEL AGUA (IMTA),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/01 AGUASCALIENTES/PDF/2035_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/01 AGUASCALIENTES/PDF/2035_EC.pdf,AGUASCALIENTES
2038,DIGITAL,1976,QUINTANA ROO,"ESTUDIO GEOFÍSICO ZONA CAÑERA, Q.R.","ESTUDIO GEOFÍSICO ZONA CAÑERA, QUINTANA ROO",GEO-RE,SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/23 QUINTANA ROO/PDF/2038_EC.pdf,QUINTANA ROO
2039,AMBOS,1988,NAYARIT,PIEZOMETRÍA DE LA ZONA VALLE DE MATATIPAC,"PIEZOMETRÍA DE LA ZONA VALLE DE MATATIPAC, 1804 VALLE DE MATATIPAC, ESTADO DE NAYARIT",,SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/18 NAYARIT/PDF/2039_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/18 NAYARIT/PDF/2039_EC.pdf,NAYARIT
2042,DIGITAL,1974,BAJA CALIFORNIA SUR,ESTUDIO GEOHIDROLÓGICO DEL VALLE DE EL VIZCAÍNO TERRIRORIO DE BAJA CALIFORNIA,ESTUDIO GEOHIDROLÓGICO DEL VALLE DE EL VIZCAÍNO TERRIRORIO DE BAJA CALIFORNIA,"TÉCNICAS MODERNAS DE INGENIERÍA, SOCIEDAD ANÓNIMA",SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),EIGZA-74-24,1,1,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/03 BAJA CALIFORNIA SUR/PDF/2042_EC.pdf,BAJA CALIFORNIA SUR
